ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0144,1.4367,11.1711,0.2609,1.6844,9.6574,-0.2816,-0.3082,-0.0909,-32.2,-19.73,-8.49,119.78,-9.89,-1.55,5.0,44.944,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33009,2021-01-13 15:12:53:532
0.764,-0.0554,14.5434,0.2176,0.7586,9.7748,-0.8651,0.0407,-0.2839,-30.35,-18.89,-9.92,120.4,-7.51,-1.81,5.0,44.944,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33108,2021-01-13 15:12:53:631
1.1951,0.9122,10.9173,0.1979,0.4601,9.7939,-0.1574,0.1935,-0.1452,-31.81,-18.29,-11.59,118.71,-2.69,-1.16,5.0,44.944,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33209,2021-01-13 15:12:53:732
0.2299,0.9649,8.0384,0.2697,1.034,9.7483,0.487,0.0887,-0.3377,-30.3,-19.85,-10.36,122.25,-6.05,-1.58,5.0,44.944,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33309,2021-01-13 15:12:53:832
0.103,1.5421,5.9522,0.0617,1.7409,9.6507,0.6825,0.1382,-0.271,-30.99,-21.81,-7.34,123.89,-8.0,-0.75,5.0,44.073,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33410,2021-01-13 15:12:53:933
-0.6874,1.9804,7.8731,-0.0226,1.8278,9.6348,-0.0783,0.2178,-0.0822,-30.05,-22.58,-6.13,125.6,-10.74,0.13,5.0,44.073,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33509,2021-01-13 15:12:54:032
0.4982,2.1121,9.9927,-0.2188,1.6598,9.6627,-0.222,0.1461,0.3136,-29.48,-22.4,-6.25,125.5,-9.74,1.3,5.0,44.073,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33609,2021-01-13 15:12:54:132
0.182,0.0739,13.0034,-0.0842,0.8173,9.7722,-0.7252,-0.2667,0.151,-31.16,-21.64,-9.68,123.41,-7.55,1.23,5.0,44.862,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33709,2021-01-13 15:12:54:232
-0.1581,0.814,11.1448,0.14,0.6796,9.7821,-0.0405,-0.3474,0.2673,-32.16,-20.12,-7.94,121.28,-3.97,-0.82,5.0,44.862,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33809,2021-01-13 15:12:54:332
0.1916,0.5098,9.6239,0.4329,0.9069,9.755,0.3209,-0.1097,0.1354,-34.63,-19.93,-6.99,118.89,-5.31,-2.54,5.0,44.862,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,33911,2021-01-13 15:12:54:434
-0.0335,1.6618,5.4445,0.1812,1.6923,9.6578,0.8188,0.3255,0.1914,-33.91,-18.63,-5.69,118.06,-6.9,-2.22,5.0,45.326,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34009,2021-01-13 15:12:54:532
-0.5676,1.76,7.5306,-0.0178,1.9955,9.6015,-0.1157,0.2539,-8.0E-4,-35.04,-19.04,-5.67,116.42,-11.74,0.11,5.0,45.326,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34109,2021-01-13 15:12:54:632
0.0742,1.6642,10.4861,-0.139,1.8309,9.6332,-0.1434,-0.0453,-0.0355,-34.45,-18.95,-4.51,117.62,-10.76,0.83,5.0,45.326,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34209,2021-01-13 15:12:54:732
0.1988,0.208,13.5949,-0.0822,1.0846,9.7461,-0.8425,0.0815,-0.2479,-34.79,-18.22,-6.22,115.69,-9.04,-0.02,5.0,44.163,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34309,2021-01-13 15:12:54:832
0.2874,0.4547,12.3232,-0.0596,0.5598,9.7905,-0.7264,-0.0407,-0.2545,-35.28,-18.6,-8.06,117.86,-3.27,0.35,5.0,44.163,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34409,2021-01-13 15:12:54:932
0.5988,0.7733,9.7149,-0.0528,1.0441,9.7508,0.6169,-0.2017,-0.2596,-36.25,-19.29,-5.01,117.03,-6.11,0.31,5.0,44.163,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34509,2021-01-13 15:12:55:032
-0.1054,0.9649,7.1594,-0.0954,1.5514,9.6827,0.4024,0.0217,-0.4712,-33.76,-21.08,-3.18,120.97,-7.7,-0.08,5.0,44.185,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34609,2021-01-13 15:12:55:132
-0.3593,1.8271,7.0923,-0.2811,1.9023,9.6163,0.3557,0.1049,-0.1611,-32.53,-21.08,-2.64,121.42,-11.18,1.67,5.0,44.185,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34709,2021-01-13 15:12:55:232
-1.1784,1.8007,8.9796,-0.4393,1.9799,9.5947,-0.1646,0.1165,-0.162,-33.68,-22.0,-2.11,122.21,-11.65,2.62,5.0,44.185,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34809,2021-01-13 15:12:55:332
-0.2395,1.8798,13.1519,-0.3026,1.5913,9.6719,-0.689,0.0752,0.3842,-34.28,-20.03,-4.41,119.19,-11.3,1.97,5.0,44.185,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,34909,2021-01-13 15:12:55:432
-0.2515,1.0822,13.6812,-0.219,1.1957,9.731,-0.5278,-0.2371,0.2231,-35.76,-17.82,-5.44,115.67,-7.0,1.29,5.0,45.476,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35009,2021-01-13 15:12:55:532
-0.4048,1.3624,9.1377,0.0649,1.3462,9.7136,0.5985,0.0365,0.3362,-38.06,-17.32,-1.9,113.52,-7.89,-0.38,5.0,45.476,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35109,2021-01-13 15:12:55:632
-0.1198,0.8283,8.7066,0.2092,1.7122,9.6537,0.2123,-0.1853,0.1476,-37.84,-16.24,-0.95,112.22,-9.61,-0.81,5.0,45.476,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35208,2021-01-13 15:12:55:731
-0.4455,2.0139,6.7139,0.0808,1.8428,9.6316,0.1475,0.4397,0.2568,-38.54,-15.56,-1.82,111.4,-10.83,-0.48,5.0,44.853,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35309,2021-01-13 15:12:55:832
-0.0431,2.3085,8.3449,-0.2279,1.8854,9.621,-0.0715,0.1499,0.1248,-38.64,-14.07,-3.42,108.86,-11.08,1.36,5.0,44.853,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35409,2021-01-13 15:12:55:932
-0.4646,1.3457,11.7771,-0.0145,1.7215,9.6544,-0.3343,-0.2282,-0.3296,-38.86,-12.75,0.52,108.54,-10.96,0.92,5.0,44.853,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35509,2021-01-13 15:12:56:032
0.3641,0.2296,12.9387,-0.0308,1.4142,9.7041,-0.5408,-0.0401,-0.4365,-37.88,-13.18,-2.06,108.33,-8.29,0.18,5.0,45.672,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35609,2021-01-13 15:12:56:132
0.6634,0.79,10.7448,-0.1272,0.8126,9.7721,0.2231,0.1885,-0.1411,-38.11,-13.59,-3.27,109.87,-4.75,0.75,5.0,45.672,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35711,2021-01-13 15:12:56:234
0.1629,1.8678,7.5402,-0.1966,1.3971,9.7046,0.5346,0.0224,-0.1384,-38.56,-16.02,-3.25,111.82,-6.32,0.72,5.0,45.672,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35809,2021-01-13 15:12:56:332
-0.182,1.76,6.6325,-0.3044,1.7601,9.6426,0.3602,0.0058,-0.3211,-37.38,-16.28,-1.51,112.82,-10.34,1.81,5.0,45.525,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,35909,2021-01-13 15:12:56:432
-0.867,1.6762,7.9689,-0.4807,1.8283,9.6227,-0.1949,0.2092,-0.2295,-37.38,-17.54,-2.53,115.21,-10.74,2.86,5.0,45.525,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36009,2021-01-13 15:12:56:532
-0.0431,2.4474,11.2095,-0.4838,1.6984,9.6463,-0.1406,-0.1964,0.3076,-36.49,-16.05,-3.89,113.1,-10.15,3.48,5.0,45.525,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36109,2021-01-13 15:12:56:632
-0.8431,1.6091,14.371,-0.3783,1.4181,9.6962,-0.6619,-0.003,0.1516,-36.49,-14.78,-2.56,112.04,-8.31,2.23,5.0,45.525,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36209,2021-01-13 15:12:56:732
-0.7353,0.9481,9.6239,-0.0665,0.9357,9.7617,0.251,-0.2119,0.3933,-39.03,-13.26,-1.15,108.26,-5.48,0.39,5.0,44.646,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36309,2021-01-13 15:12:56:832
0.1964,0.5721,10.0383,0.2443,1.4116,9.7014,0.4841,-0.3136,0.3436,-39.23,-13.64,-0.64,109.45,-7.1,0.07,5.0,44.646,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36409,2021-01-13 15:12:56:932
-0.6347,1.6954,6.2421,0.2515,1.5028,9.6875,0.3478,0.3982,0.1035,-38.55,-11.14,-0.38,105.37,-8.82,-1.49,5.0,44.646,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36510,2021-01-13 15:12:57:033
-0.4527,1.7457,7.0468,-0.198,1.9438,9.61,0.3954,0.3525,0.0682,-39.98,-11.21,-1.98,104.76,-11.43,1.18,5.0,44.026,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36609,2021-01-13 15:12:57:132
-0.8503,1.4918,10.2993,-0.2932,1.8539,9.6254,-0.3327,0.0373,-0.2361,-41.04,-10.92,-1.62,104.44,-11.54,1.3,5.0,44.026,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36709,2021-01-13 15:12:57:232
-0.3162,1.1613,12.8333,-0.2361,1.4862,9.6905,-0.6623,-0.1772,-0.2833,-41.34,-12.69,-2.42,107.19,-8.72,1.4,5.0,44.026,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36809,2021-01-13 15:12:57:332
0.3353,-0.0363,13.7195,-0.0803,0.697,9.7815,-0.4158,-0.1934,-0.1512,-40.07,-11.49,-1.74,105.18,-4.08,0.47,5.0,44.509,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,36909,2021-01-13 15:12:57:432
0.8958,0.7565,9.8323,0.0335,1.0792,9.747,0.6402,-0.0297,-0.063,-40.65,-12.68,0.68,107.65,-3.7,0.12,5.0,44.509,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37009,2021-01-13 15:12:57:532
-0.2132,1.6594,5.6385,-0.0808,1.4312,9.7013,0.6704,0.2797,-0.3195,-40.31,-13.77,-0.92,108.97,-8.39,0.48,5.0,44.509,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37109,2021-01-13 15:12:57:632
-0.3401,1.8702,5.4229,-0.3467,2.0867,9.5758,0.4487,0.0774,-0.3394,-41.0,-13.02,-0.32,107.63,-12.29,2.07,5.0,44.509,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37209,2021-01-13 15:12:57:732
-1.0251,1.657,9.7987,-0.3347,1.6479,9.6614,-0.4582,-0.1755,-0.0215,-40.96,-14.51,-1.03,109.9,-11.56,2.41,5.0,45.968,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37309,2021-01-13 15:12:57:832
-0.0096,2.0642,12.2944,-0.1705,1.5697,9.6787,-0.2255,-0.2779,0.5133,-42.36,-13.41,0.41,107.14,-9.21,1.01,5.0,45.968,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37409,2021-01-13 15:12:57:932
0.582,0.802,14.7111,0.0604,0.6653,9.7839,-0.3918,-0.2985,0.3661,-42.66,-10.39,-0.93,102.96,-3.89,-0.35,5.0,45.968,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37509,2021-01-13 15:12:58:032
-0.3209,1.0798,8.3833,0.1497,1.2456,9.7261,0.7473,0.0449,0.4736,-45.02,-9.8,-0.27,102.41,-4.05,-1.29,5.0,46.052,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37608,2021-01-13 15:12:58:131
0.0695,0.4308,8.3521,0.2792,1.5553,9.6785,0.1925,-0.0853,0.0243,-43.42,-8.59,1.77,101.82,-9.13,-1.65,5.0,46.052,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37709,2021-01-13 15:12:58:232
-0.2659,1.9732,6.2397,0.1338,1.7061,9.6562,0.1461,0.3212,0.0533,-44.11,-8.59,2.23,101.68,-10.02,-0.79,5.0,46.052,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37809,2021-01-13 15:12:58:332
-0.2754,1.7241,8.036,-0.1981,1.9538,9.608,0.0065,-0.0664,-0.1405,-44.59,-9.76,1.43,102.71,-11.04,0.91,5.0,46.674,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,37909,2021-01-13 15:12:58:432
-0.3952,1.1181,10.6825,-0.0221,1.8505,9.6305,-0.2559,-0.4448,-0.3398,-44.11,-8.77,1.05,101.62,-10.88,0.13,5.0,46.674,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38008,2021-01-13 15:12:58:531
0.0479,0.9337,12.9722,0.0719,1.2574,9.7254,-0.5743,0.047,-0.0868,-46.79,-10.82,1.71,103.31,-7.37,-0.42,5.0,46.674,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38108,2021-01-13 15:12:58:631
0.7113,0.9074,11.6717,-0.067,0.8409,9.7703,-0.3274,0.1213,-0.028,-47.1,-10.48,-0.33,101.94,-5.61,-0.15,5.0,47.06,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38209,2021-01-13 15:12:58:732
0.4263,0.6176,10.6035,-0.0448,1.0797,9.7469,0.3349,-0.0963,-0.3036,-48.1,-12.26,-0.78,103.86,-6.32,0.26,5.0,47.06,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38309,2021-01-13 15:12:58:832
-0.2299,1.7193,6.1271,-0.2122,1.5359,9.6833,0.527,0.3153,-0.3022,-46.49,-12.63,1.2,105.97,-9.01,1.26,5.0,47.06,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38409,2021-01-13 15:12:58:932
-0.697,1.1876,7.0971,-0.5017,1.9133,9.6051,-0.0825,0.2053,-0.3227,-46.7,-15.69,-0.31,108.84,-11.09,2.06,5.0,47.06,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38509,2021-01-13 15:12:59:032
-0.1078,2.1001,9.5209,-0.6009,1.7846,9.6242,-0.1557,0.071,0.0464,-44.95,-15.68,-1.36,109.65,-10.48,3.57,5.0,46.768,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38609,2021-01-13 15:12:59:132
-0.6515,1.875,12.7734,-0.3587,1.4271,9.6956,-0.7143,-0.0073,0.4919,-48.52,-13.69,-0.45,106.08,-8.37,2.12,5.0,46.768,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38709,2021-01-13 15:12:59:232
-0.115,0.5745,12.5675,-0.1711,0.8766,9.7659,-0.4076,-0.1282,0.4637,-51.62,-12.73,-1.79,103.93,-6.08,2.04,5.0,46.768,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38809,2021-01-13 15:12:59:332
0.0647,1.166,10.2442,0.0891,0.9319,9.7619,0.4395,-0.1264,0.3469,-54.2,-9.57,2.08,100.59,-5.45,-0.52,5.0,46.086,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,38909,2021-01-13 15:12:59:432
0.218,0.6751,9.0587,0.2488,1.286,9.7188,0.174,-0.1394,0.0808,-54.64,-11.34,1.94,101.29,-7.54,-1.47,5.0,46.086,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39009,2021-01-13 15:12:59:532
-0.3808,1.5325,6.848,-0.107,1.5944,9.6756,0.3284,0.5637,0.0105,-56.69,-10.14,1.06,99.85,-8.28,-1.01,5.0,46.086,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39109,2021-01-13 15:12:59:632
-0.0575,1.5397,7.8084,-0.384,1.7513,9.6414,0.214,0.2732,-0.0582,-58.32,-8.99,0.07,99.09,-10.29,2.28,5.0,45.706,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39209,2021-01-13 15:12:59:732
-0.661,1.5564,9.473,-0.272,1.806,9.6351,-0.1506,-0.2991,-0.3663,-60.65,-10.62,1.0,100.52,-10.61,1.62,5.0,45.706,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39309,2021-01-13 15:12:59:832
-0.6275,1.9061,11.4633,-0.2966,1.4301,9.6973,-0.3623,0.0614,-0.2445,-61.74,-11.33,1.29,100.23,-9.62,0.98,5.0,45.706,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39409,2021-01-13 15:12:59:932
0.115,0.0451,14.1099,-0.2985,1.0834,9.742,-0.5394,-0.3234,-0.3412,-63.27,-10.38,0.79,99.26,-6.34,1.75,5.0,46.278,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39509,2021-01-13 15:13:00:032
0.7712,0.8451,10.1915,-0.1226,0.7905,9.774,0.1164,0.0073,-0.2146,-62.69,-11.71,1.16,100.88,-4.62,0.72,5.0,46.278,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39610,2021-01-13 15:13:00:133
0.0647,1.6954,6.7929,-0.328,1.541,9.6793,0.7006,0.2574,-0.3151,-61.97,-11.15,1.08,100.22,-6.75,1.02,5.0,46.278,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39709,2021-01-13 15:13:00:232
0.0527,1.7983,6.0313,-0.4081,1.9136,9.6095,0.5193,-0.0178,-0.4271,-63.5,-11.31,3.5,100.9,-11.25,2.43,5.0,46.346,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39809,2021-01-13 15:13:00:332
-0.7065,1.7983,8.7425,-0.5742,1.7287,9.636,-0.4036,0.0165,-0.1448,-64.04,-11.58,0.06,101.06,-10.15,3.41,5.0,46.346,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,39909,2021-01-13 15:13:00:432
0.0455,1.6666,10.7999,-0.2596,1.4927,9.6889,-0.1113,-0.3466,0.266,-67.7,-10.33,2.72,99.17,-9.32,3.01,5.0,46.346,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40009,2021-01-13 15:13:00:532
-0.5006,0.9792,11.4945,-0.2735,1.0982,9.7411,-0.4967,-0.0079,0.2078,-69.06,-4.8,-0.39,94.3,-6.43,1.61,5.0,46.346,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40109,2021-01-13 15:13:00:632
-0.8838,-0.3524,13.0632,-0.0554,0.5687,9.79,-0.4286,-0.3489,0.1769,-68.79,-1.48,0.95,90.9,-3.32,0.32,5.0,47.074,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40209,2021-01-13 15:13:00:732
-0.182,0.0787,10.6969,0.1485,0.8181,9.7713,0.3397,-0.2256,0.427,-67.23,4.85,2.74,85.88,-3.51,-0.31,5.0,47.074,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40309,2021-01-13 15:13:00:832
0.1772,0.299,8.5677,0.2699,0.954,9.7564,0.3098,-0.031,0.4143,-65.6,8.13,3.53,83.31,-5.58,-1.58,5.0,47.074,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40409,2021-01-13 15:13:00:932
-0.0623,1.1541,7.1426,0.1478,1.3659,9.7099,0.3431,0.0303,0.0306,-62.12,11.34,0.85,80.04,-8.01,-0.87,5.0,46.467,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40509,2021-01-13 15:13:01:032
0.3162,0.881,8.9461,0.1011,1.3657,9.7106,-0.1295,0.0186,-0.1694,-62.37,9.69,-0.19,80.81,-8.64,-0.9,5.0,46.467,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40609,2021-01-13 15:13:01:132
-0.5652,0.9433,11.3987,0.1339,1.2285,9.7285,-0.3143,-0.0063,-0.3922,-57.77,10.39,-0.89,80.07,-7.2,-0.79,5.0,46.467,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40710,2021-01-13 15:13:01:233
0.2946,0.4068,11.2765,0.0456,1.0521,9.7499,0.023,0.0292,-0.1419,-59.7,8.84,-0.91,81.39,-6.16,-0.27,5.0,46.939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40809,2021-01-13 15:13:01:332
-0.6275,1.0295,8.5749,-0.1674,1.0563,9.7482,0.4022,0.4929,0.0996,-56.87,8.88,-1.31,80.91,-5.52,-0.69,5.0,46.939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,40910,2021-01-13 15:13:01:433
0.7425,-0.1057,10.2466,-0.2265,1.3214,9.7146,0.27,-0.0929,0.007,-55.11,8.19,-3.04,81.57,-7.74,1.34,5.0,46.939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,41010,2021-01-13 15:13:01:533
0.0886,0.8403,8.9245,-0.3218,1.2119,9.7262,0.0878,0.1651,0.0145,-53.34,9.09,-3.16,80.29,-7.1,1.9,5.0,46.939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,41110,2021-01-13 15:13:01:633
-0.0982,0.7876,9.3221,-0.389,1.1694,9.7289,-0.1048,0.0506,0.0029,-53.38,7.13,-4.45,82.29,-7.25,2.19,5.0,46.972,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,41209,2021-01-13 15:13:01:732
-0.3641,0.6152,10.3927,-0.3439,1.0957,9.7392,-0.1643,-0.0664,0.0379,-51.93,7.95,-4.38,81.07,-6.42,2.02,5.0,46.972,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,41309,2021-01-13 15:13:01:832